0,1,2,1
1,0.8,7,1
2,0.6,2,0
3,0.8,6,1
4,0.8,1,1
5,0.8,2,1
6,0.6,6,1
7,0.6,7,1
8,0.6,6,1
9,0.4,6,0
10,0.6,0,1
11,0.6,4,1
12,0.6,6,1
13,0.4,2,1
14,0.4,5,1
15,0.4,3,1
16,0.2,2,0
17,0.4,3,1
18,0.4,1,0
19,0.6,1,0
